번호,ID,문제 파일명,정답 파일명,출처,연도,과목,단원,관련 과목,정답률,난이도,답
"677","ffb2adb6-7f44-4db7-bc50-6c6774501c93","경제460.png","경제460-a.png","2023년 3월 학평 7번","2023","통합사회 2","국제 분업과 무역","경제","53","중","5"
"678","0ed07afe-e837-45aa-a836-389021ec559c","경제459(출처문제번호없음_2020년10월학평13번).png","경제459-a.png","2020년 10월 학평 13번","2020","통합사회 2","국제 분업과 무역","경제","63","하","4"
"679","f6ea8ef1-ac3a-4d8b-bead-2a92ca1092e6","版力108.png","版力108-a.png","2023년 4월 학평 1번","2023","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","91","하","2"
"680","10711917-062e-47e1-82d1-bdaa0358e4ea","경제5.png","경제5-a.png","2019년 7월 학평 15번","2019","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","69","하","3"
"681","a7c872b4-fb7c-465b-b2ac-7fef97052785","생윤5.png","생윤5-a.png","2020년 3월 학평 5번","2020","통합사회 2","다양한 정의관의 특징과 적용","생활과 윤리","55","중","5"
"682","b4abdeb3-a60d-4090-8fbc-ec4ff4983cbc","경제458.png","경제458-a.png","2022학년도 수능 5번","2022","통합사회 2","국제 분업과 무역","경제","91","하","4"
"683","a125d7d9-d71e-4365-b7b5-2e421fba1a44","경제4.png","경제4-a.png","2020학년도 6월 모평 1번","2020","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","80","하","4"
"684","700cf375-6936-48d6-989d-91f7a60a1d17","版力107.png","版力107-a.png","2025학년도 9월 모평 2번","2025","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","95","하","1"
"685","d956f885-f480-4ec1-af11-9656b6a60bee","생윤4.png","생윤4-a.png","2024년 4월 학평 9번 ","2024","통합사회 2","다양한 정의관의 특징과 적용","생활과 윤리","55","중","4"
"686","c2b3e179-7dcb-4ca9-a70b-32fa6c10c71a","경제3.png","경제3-a.png","2020년 4월 학평 1번","2020","통합사회 2","합리적 선택과 경제 주체의 역할","경제","86","하","5"
"687","b51a2f7f-84a7-4352-9b4c-0e689797b93e","版力106.png","版力106-a.png","2024학년도 6월 모평 2번","2024","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","92","하","3"
"688","1935d66d-1491-42cb-bb60-20e92697f693","경제457.png","경제457-a.png","2022년 3월 학평 14번","2022","통합사회 2","국제 분업과 무역","경제","44","중","2"
"689","4b911daa-dd7d-479b-a7df-3461d062a6de","생윤3.png","생윤3-a.png","2021년 10월 학평 15번","2021","통합사회 2","다양한 정의관의 특징과 적용","생활과 윤리","58","중","2"
"690","21843151-2bd1-4a1a-bfbe-be7662ac2853","경제456.png","경제456-a.png","2023학년도 수능 19번","2023","통합사회 2","국제 분업과 무역","경제","62","하","3"
"691","2725df82-3a6d-491e-a752-1cdad2a6443c","版力105.png","版力105-a.png","2022년 7월 학평 4번","2022","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","89","하","3"
"692","44731db6-1685-484a-9037-9495a2f1f8b6","경제2.png","경제2-a.png","2022년 3월 학평 1번","2022","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","79","하","5"
"693","b82b6b7d-19c8-4374-9001-58e052924446","생윤2.png","생윤2-a.png","2016년 7월 학평 13번","2016","통합사회 2","정의의 의미와 실질적 기준","생활과 윤리","17","상","1"
"694","09c62e74-79f1-4d82-b256-67eb9bba7528","생윤1.png","생윤1-a.png","2019년 3월 학평 14번","2019","통합사회 2","정의의 의미와 실질적 기준","생활과 윤리","45","중","2"
"695","9c61f076-d978-47cf-8eb3-8881e1abadb6","版力104.png","版力104-a.png","2023학년도 9월 모평 1번","2023","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","90","하","1"
"696","2dbd5251-ac76-4b88-b68f-3357363d2b40","경제1.png","경제1-a.png","2023학년도 6월 모평 1번","2023","통합사회 2","자본주의의 전개 과정과 경제 체제","경제","85","하","1"
"697","9845b0fd-4d02-4c29-aa24-e779dee31b04","경제455.png","경제455-a.png","2021학년도 수능 12번","2021","통합사회 2","국제 분업과 무역","경제","74","하","1"
"698","8623190e-a554-4fd7-a258-28fce405ee89","정법298.png","정법298-a.png","2025학년도 9월 모평 8번","2025","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","63","하","5"
"699","bddc1906-1f3e-4888-9043-e440aefb36c0","정법297.png","정법297-a.png","2023년 3월 학평 17번","2023","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","27","상","5"
"700","4830390c-d80c-4ffb-af10-7c04e319051b","정법296.png","정법296-a.png","2024학년도 6월 모평 15번","2024","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","56","중","3"
"701","cd80f068-0625-4d8d-b623-bd5b95094ee3","정법295.png","정법295-a.png","2022학년도 6월 모평 10번","2022","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","77","하","4"
"702","701dfff4-334d-4f6d-a176-aea8bb853df5","정법294.png","정법294-a.png","2024년 4월 학평 6번","2024","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","51","중","2"
"703","eed449c5-4a72-43f5-a9d1-82c2b54d7d9b","정법293.png","정법293-a.png","2020년 4월 학평 16번","2020","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","54","중","1"
"704","4aa2d0ee-c05e-42ee-9534-efbb8dc60686","정법292.png","정법292-a.png","2023학년도 6월 모평 15번","2023","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","56","중","5"
"705","f4c9ef03-c7ea-4846-b505-a3d86a4e92b1","정법291.png","정법291-a.png","2021학년도 수능 10번","2021","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","37","상","3"
"706","1b4c522c-c4be-4ccf-be8d-9ac570857987","정법290.png","정법290-a.png","2020년 3월 학평 11번","2020","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","68","하","3"
"707","a8a13359-a4df-4c05-adc7-582dd8af67d1","정법289.png","정법289-a.png","2022년 3월 학평 15번 ","2022","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","64","하","1"
"708","48a3c947-f8a2-47a3-a24a-29f85df7ba91","정법288.png","정법288-a.png","2020년 10월 학평 4번","2020","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","76","하","3"
"709","3009c23a-f83d-49b3-a774-6c552f40f115","정법287.png","정법287-a.png","2021년 10월 학평 18번","2021","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","91","하","2"
"710","d4288c28-dca3-477a-917d-ec877f92526c","정법286.png","정법286-a.png","2023년 10월 학평 14번","2023","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","87","하","2"
"711","1a0cefed-1b81-4a9c-a097-ae626f521aec","정법285.png","정법285-a.png","2022년 10월 학평 7번","2022","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","86","하","3"
"712","4f739d23-fa76-4173-8ad7-4b7fa5c0e032","정법284.png","정법284-a.png","2024년 3월 학평 14번","2024","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","51","중","1"
"713","f8ff8415-1923-40e1-8f74-92f9831c46bb","정법283.png","정법283-a.png","2021년 3월 학평 4번","2021","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","77","하","3"
"714","00b74543-f2f2-40ba-9bc7-ab431560a614","정법282.png","정법282-a.png","2024년 7월 학평 17번","2024","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","45","중","4"
"715","d310a729-acdf-4f81-a582-ee5dd4fb6529","정법281.png","정법281-a.png","2023학년도 수능 9번","2023","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","43","중","1"
"716","13fdcaa4-680d-41ec-854c-6107f6b83e11","정법280.png","정법280-a.png","2021년 4월 학평 17번","2021","통합사회 2","인권 문제의 양상과 해결 방안","정치와 법","64","하","5"
"717","94b2b700-61af-49c0-ba3b-c19ab6355bac","정법279.png","정법279-a.png","2022학년도 수능 13번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","3"
"718","9d248b6c-b92b-47c1-9ee6-bf6790eaac4c","정법278.png","정법278-a.png","2022년 10월 학평 8번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","86","하","5"
"719","301bb727-d0bb-41ad-a502-a9398f0c6af8","정법277.png","정법277-a.png","2024학년도 6월 모평 10번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","89","하","4"
"720","bb9ccba7-358c-4c97-a1aa-8bcdda974583","정법276.png","정법276-a.png","2023년 7월 학평 15번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","71","하","1"
"721","9d4cabbf-d900-459d-9a00-dd010d0333f0","정법275.png","정법275-a.png","2021년 4월 학평 15번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","2"
"722","769486d7-3c91-4f01-acca-527b197822fa","정법274.png","정법274-a.png","2025학년도 6월 모평 16번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","85","하","4"
"723","767397fa-c386-4a91-8fa1-271177cccab2","정법273.png","정법273-a.png","2023년 4월 학평 13번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","1"
"724","28c3c929-a5be-4f9f-b450-aa6dc717bccd","정법272.png","정법272-a.png","2024년 4월 학평 13번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","90","하","1"
"725","d138c415-0aee-42c8-9ff3-4c0c3771b085","정법271.png","정법271-a.png","2021학년도 6월 모평 17번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","4"
"726","62270e78-2caf-4787-bbc6-f085318b3db2","정법270.png","정법270-a.png","2023학년도 6월 모평 14번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","45","중","2"
"727","64f1f3a2-22cc-4f70-b8f1-fc403274abac","정법269.png","정법269-a.png","2021년 7월 학평 7번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","53","중","1"
"728","3195d2b0-8700-4905-8cd7-f0ffd030b09d","정법268.png","정법268-a.png","2025학년도 수능 6번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","1"
"729","7e87de04-ccf1-4270-a137-dfacec715fb6","정법267.png","정법267-a.png","2024년 10월 학평 16번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","94","하","4"
"730","0d28b05f-4943-4ced-befb-1abdc6abcc5d","정법266.png","정법266-a.png","2025학년도 9월 모평 16번","2025","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","78","하","2"
"731","65e55ddd-04c8-415d-a953-7cba8df18eae","정법265.png","정법265-a.png","2015학년도 수능 3번","2015","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","96","하","1"
"732","f8d80f70-e453-485d-9007-ceefc52631c3","정법264.png","정법264-a.png","2016학년도 9월 모평 2번","2016","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","82","하","4"
"733","749f5901-d2c3-43f0-a737-cc1b3f727f2d","정법263.png","정법263-a.png","2014학년도 수능 5번","2014","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","91","하","2"
"734","e7004c78-5d84-42f8-b360-0760968da264","정법262.png","정법262-a.png","2022년 7월 학평 11번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","85","하","3"
"735","e8b320ac-d5d5-45c8-ae6e-a8d8a8cde67c","정법261.png","정법261-a.png","2022학년도 수능 9번","2022","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","88","하","2"
"736","73da342d-6686-420c-af01-729e239635b0","정법260.png","정법260-a.png","2021학년도 9월 모평 5번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","68","하","5"
"737","8bb05fca-4bd4-4f02-aaa1-6e2b438e7212","정법259.png","정법259-a.png","2023학년도 6월 모평 19번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","72","하","1"
"738","71a42665-cdbc-4521-898a-f41a312ebbc4","정법258.png","정법258-a.png","2021년 4월 학평 6번","2021","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","59","중","4"
"739","e3ee05d7-5e2a-4ab9-adbd-78f23773a249","정법257.png","정법257-a.png","2023년 10월 학평 8번","2023","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","97","하","3"
"740","5550aa86-3c2e-492d-b5db-c57759e07c31","정법256.png","정법256-a.png","2020년 10월 학평 12번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","87","하","3"
"741","8a83d820-3040-4da9-beaa-caa3fcc47824","정법255.png","정법255-a.png","2020년 3월 학평 17번","2020","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","70","하","2"
"742","578560d5-456d-480a-ae55-7e101814da8f","정법254.png","정법254-a.png","2024년 7월 학평 19번","2024","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","84","하","2"
"743","3361dcc6-404f-4396-854d-81e26167e953","정법253.png","정법253-a.png","2018년 10월 학평 12번","2018","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","83","하","2"
"744","8772c801-a6ac-4b09-8871-348a0e29900c","정법252.png","정법252-a.png","2019년 7월 학평 6번","2019","통합사회 2","인권 보장을 위한 헌법의 역할과 시민 참여","정치와 법","89","하","1"
